Product,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (GHz),Release Year,Power Density,Vendor_3dfx,Vendor_AMD,Vendor_ATI,Vendor_Intel,Vendor_Matrox,Vendor_NVIDIA,Vendor_Sony,Vendor_VIA,Vendor_XGI,Foundry_Fujitsu,Foundry_GlobalFoundries,Foundry_IBM,Foundry_Intel,Foundry_NEC,Foundry_Renesas,Foundry_Samsung,Foundry_Sony,Foundry_TSMC,Foundry_UMC,Type_CPU,Type_GPU
AMD FirePro W4190M,2015-11-12,28.0,65.0,77.0,950.0,825.0,2015,0.8441558441558441,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD FirePro W4300,2015-12-01,28.0,50.0,160.0,2080.0,930.0,2015,0.3125,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD FirePro W5130M,2015-10-02,28.0,65.0,123.0,1500.0,900.0,2015,0.5284552845528455,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD FirePro W6150M,2015-11-12,28.0,65.0,160.0,2080.0,1075.0,2015,0.40625,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD FirePro W7170M,2015-10-02,28.0,100.0,366.0,5000.0,723.0,2015,0.273224043715847,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon E6465,2015-09-29,40.0,25.0,67.0,370.0,600.0,2015,0.373134328358209,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon E8870 MXM,2015-09-29,28.0,75.0,160.0,2080.0,1000.0,2015,0.46875,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon E8870 PCIe,2015-09-29,28.0,75.0,160.0,2080.0,1000.0,2015,0.46875,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon E8950,2015-09-29,28.0,95.0,366.0,5000.0,735.0,2015,0.25956284153005466,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R5 310 OEM,2015-05-05,40.0,35.0,67.0,370.0,775.0,2015,0.5223880597014925,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R5 340 OEM,2015-05-05,28.0,65.0,77.0,950.0,730.0,2015,0.8441558441558441,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R5 340X OEM,2015-05-05,28.0,65.0,77.0,950.0,900.0,2015,0.8441558441558441,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R5 A330,2015-10-21,28.0,65.0,56.0,690.0,1030.0,2015,1.1607142857142858,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Exo,2015-05-05,28.0,65.0,56.0,690.0,1400.0,2015,1.1607142857142858,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R5 A335,2015-10-21,28.0,65.0,56.0,690.0,1070.0,2015,1.1607142857142858,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R5 M315,2015-05-05,28.0,65.0,125.0,1550.0,970.0,2015,0.52,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Meso,2015-05-05,28.0,65.0,125.0,1550.0,1400.0,2015,0.52,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R5 M320,2015-05-05,28.0,65.0,56.0,690.0,780.0,2015,1.1607142857142858,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R5 M330,2015-05-05,28.0,18.0,56.0,690.0,955.0,2015,0.32142857142857145,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R5 M335,2015-10-21,28.0,65.0,56.0,690.0,1030.0,2015,1.1607142857142858,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R5 Mobile Graphics,2015-11-07,28.0,15.0,125.0,1200.0,200.0,2015,0.12,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Wani,2015-11-07,28.0,65.0,125.0,1200.0,1400.0,2015,0.52,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon R6 M335DX,2015-12-12,28.0,65.0,56.0,690.0,955.0,2015,1.1607142857142858,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R6 M340DX,2015-12-12,28.0,65.0,56.0,690.0,955.0,2015,1.1607142857142858,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R6 Mobile Graphics,2015-11-07,28.0,15.0,125.0,1200.0,200.0,2015,0.12,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon R7 340 OEM,2015-05-05,28.0,50.0,77.0,950.0,730.0,2015,0.6493506493506493,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R7 340 OEM,2015-05-05,28.0,50.0,77.0,950.0,730.0,2015,0.6493506493506493,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R7 350 OEM,2015-05-05,28.0,65.0,77.0,950.0,1000.0,2015,0.8441558441558441,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R7 350X OEM,2015-05-05,28.0,65.0,77.0,950.0,1000.0,2015,0.8441558441558441,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R7 360,2015-06-18,28.0,100.0,160.0,2080.0,1000.0,2015,0.625,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Tobago,2015-05-05,28.0,65.0,160.0,2080.0,1400.0,2015,0.40625,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R7 360 896SP,2015-06-18,28.0,85.0,160.0,2080.0,1100.0,2015,0.53125,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R7 360E,2015-12-30,28.0,75.0,160.0,2080.0,1050.0,2015,0.46875,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R7 370,2015-06-18,28.0,110.0,212.0,2800.0,925.0,2015,0.5188679245283019,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Trinidad,2015-05-05,28.0,65.0,212.0,2800.0,1400.0,2015,0.30660377358490565,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R7 A360,2015-05-05,28.0,65.0,125.0,1550.0,1100.0,2015,0.52,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R7 M260X,2015-12-06,28.0,65.0,77.0,950.0,620.0,2015,0.8441558441558441,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R7 M340,2015-12-06,28.0,65.0,77.0,950.0,620.0,2015,0.8441558441558441,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R7 M340,2015-05-05,28.0,65.0,125.0,1550.0,943.0,2015,0.52,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R7 M360,2015-05-05,28.0,65.0,125.0,1550.0,1100.0,2015,0.52,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R7 M370,2015-05-05,28.0,65.0,77.0,950.0,875.0,2015,0.8441558441558441,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Litho,2015-05-05,28.0,65.0,77.0,950.0,1400.0,2015,0.8441558441558441,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R7 Mobile Graphics,2015-11-15,28.0,15.0,125.0,1200.0,200.0,2015,0.12,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon R8 M350DX,2015-12-12,28.0,65.0,56.0,690.0,955.0,2015,1.1607142857142858,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R8 M365DX,2015-06-03,28.0,65.0,125.0,1550.0,900.0,2015,0.52,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R9 360 OEM,2015-05-05,28.0,75.0,160.0,2080.0,1000.0,2015,0.46875,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R9 370,2015-05-05,28.0,110.0,212.0,2800.0,925.0,2015,0.5188679245283019,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R9 370 1024SP,2015-06-12,28.0,150.0,212.0,2800.0,925.0,2015,0.7075471698113207,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R9 370X,2015-08-27,28.0,180.0,212.0,2800.0,980.0,2015,0.8490566037735849,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R9 380,2015-06-18,28.0,190.0,366.0,5000.0,970.0,2015,0.5191256830601093,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Antigua,2015-05-05,28.0,65.0,366.0,5000.0,1400.0,2015,0.17759562841530055,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R9 380 OEM,2015-05-05,28.0,190.0,366.0,5000.0,918.0,2015,0.5191256830601093,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R9 380X,2015-11-19,28.0,190.0,366.0,5000.0,970.0,2015,0.5191256830601093,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R9 390,2015-06-18,28.0,275.0,438.0,6200.0,1000.0,2015,0.6278538812785388,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Grenada,2015-06-18,28.0,65.0,438.0,6200.0,1400.0,2015,0.14840182648401826,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R9 390 X2,2015-09-03,28.0,580.0,438.0,6200.0,1000.0,2015,1.3242009132420092,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R9 390X,2015-06-18,28.0,275.0,438.0,6200.0,1050.0,2015,0.6278538812785388,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R9 FURY,2015-07-10,28.0,275.0,596.0,8900.0,1000.0,2015,0.46140939597315433,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Fiji,2015-06-24,28.0,65.0,596.0,8900.0,1400.0,2015,0.10906040268456375,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R9 FURY X,2015-06-24,28.0,275.0,596.0,8900.0,1050.0,2015,0.46140939597315433,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R9 M360,2015-05-05,28.0,65.0,123.0,1500.0,900.0,2015,0.5284552845528455,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R9 M375,2015-05-05,28.0,65.0,123.0,1500.0,1000.0,2015,0.5284552845528455,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R9 M375X,2015-05-05,28.0,65.0,123.0,1500.0,925.0,2015,0.5284552845528455,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R9 M380,2015-05-05,28.0,65.0,160.0,2080.0,900.0,2015,0.40625,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Strato,2015-05-05,28.0,65.0,160.0,2080.0,1400.0,2015,0.40625,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R9 M385,2015-05-05,28.0,65.0,160.0,2080.0,900.0,2015,0.40625,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R9 M395 Mac Edition,2015-05-05,28.0,250.0,366.0,5000.0,834.0,2015,0.6830601092896175,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon R9 Nano,2015-08-27,28.0,175.0,596.0,8900.0,1000.0,2015,0.2936241610738255,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
Intel HD Graphics 500 Mobile,2015-09-01,14.0,6.0,169.0,950.0,200.0,2015,0.03550295857988166,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel Apollo Lake GT1,2015-09-01,14.0,65.0,169.0,950.0,1400.0,2015,0.38461538461538464,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel HD Graphics 510,2015-09-01,32.0,15.0,169.0,950.0,350.0,2015,0.08875739644970414,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel Skylake GT1,2015-09-01,32.0,65.0,169.0,950.0,1400.0,2015,0.38461538461538464,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel HD Graphics 510 Mobile,2015-09-01,32.0,15.0,169.0,950.0,300.0,2015,0.08875739644970414,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel HD Graphics 515 Mobile,2015-09-01,32.0,15.0,123.0,950.0,300.0,2015,0.12195121951219512,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel Skylake GT2,2015-09-01,32.0,65.0,123.0,950.0,1400.0,2015,0.5284552845528455,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel HD Graphics 520 Mobile,2015-09-01,32.0,15.0,123.0,950.0,300.0,2015,0.12195121951219512,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel HD Graphics 530,2015-09-01,32.0,15.0,123.0,950.0,350.0,2015,0.12195121951219512,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel HD Graphics 530 Mobile,2015-09-01,32.0,15.0,123.0,950.0,350.0,2015,0.12195121951219512,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel HD Graphics P530,2015-09-01,32.0,15.0,123.0,950.0,350.0,2015,0.12195121951219512,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel Iris Graphics 540 Mobile,2015-09-01,32.0,15.0,169.0,950.0,300.0,2015,0.08875739644970414,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel Skylake GT3e,2015-09-01,32.0,65.0,169.0,950.0,1400.0,2015,0.38461538461538464,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel Iris Graphics 550 Mobile,2015-09-01,32.0,15.0,169.0,950.0,300.0,2015,0.08875739644970414,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel Iris Pro Graphics 580 Mobile,2015-09-01,32.0,15.0,169.0,950.0,350.0,2015,0.08875739644970414,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel Skylake GT4e,2015-09-01,32.0,65.0,169.0,950.0,1400.0,2015,0.38461538461538464,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel Iris Pro Graphics P555,2015-09-01,32.0,15.0,169.0,950.0,350.0,2015,0.08875739644970414,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel Iris Pro Graphics P580,2015-09-01,32.0,15.0,169.0,950.0,350.0,2015,0.08875739644970414,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Intel Iris Pro Graphics P580 Mobile,2015-09-01,32.0,15.0,169.0,950.0,350.0,2015,0.08875739644970414,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
NVIDIA GRID M6-8Q,2015-08-30,28.0,100.0,398.0,5200.0,722.0,2015,0.25125628140703515,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GRID M60-1Q,2015-08-30,28.0,225.0,398.0,5200.0,557.0,2015,0.5653266331658291,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GRID M60-2Q,2015-08-30,28.0,225.0,398.0,5200.0,557.0,2015,0.5653266331658291,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GRID M60-4A,2015-08-30,28.0,225.0,398.0,5200.0,557.0,2015,0.5653266331658291,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GRID M60-8Q,2015-08-30,28.0,225.0,398.0,5200.0,557.0,2015,0.5653266331658291,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce 845M,2015-08-26,28.0,33.0,77.0,1020.0,1071.0,2015,0.42857142857142855,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce 945M,2015-10-27,28.0,75.0,148.0,1870.0,928.0,2015,0.5067567567567568,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce GTX 750 GM206,2015-11-17,28.0,60.0,228.0,2940.0,1087.0,2015,0.2631578947368421,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GM206,2015-01-22,28.0,65.0,228.0,2940.0,1400.0,2015,0.2850877192982456,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce GTX 950,2015-08-20,28.0,90.0,228.0,2940.0,1024.0,2015,0.39473684210526316,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce GTX 960 OEM,2015-11-26,28.0,65.0,398.0,5200.0,924.0,2015,0.16331658291457288,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce GTX 960 OEM,2015-11-26,28.0,65.0,228.0,2940.0,1176.0,2015,0.2850877192982456,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce GTX 980 Mobile,2015-09-21,28.0,65.0,398.0,5200.0,1064.0,2015,0.16331658291457288,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GeForce GTX 980 Ti,2015-06-02,28.0,250.0,601.0,8000.0,1000.0,2015,0.415973377703827,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA GM200,2015-03-17,28.0,65.0,601.0,8000.0,1400.0,2015,0.10815307820299501,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA NVS 810,2015-11-04,28.0,68.0,148.0,1870.0,902.0,2015,0.4594594594594595,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA Quadro M1000M,2015-08-18,28.0,40.0,148.0,1870.0,993.0,2015,0.2702702702702703,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA Quadro M2000M,2015-12-03,28.0,55.0,148.0,1870.0,1098.0,2015,0.3716216216216216,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA Quadro M3000M,2015-08-18,28.0,75.0,398.0,5200.0,823.0,2015,0.1884422110552764,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA Quadro M4000,2015-06-29,28.0,120.0,398.0,5200.0,773.0,2015,0.3015075376884422,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA Quadro M4000M,2015-08-18,28.0,100.0,398.0,5200.0,975.0,2015,0.25125628140703515,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA Quadro M5000,2015-06-29,28.0,150.0,398.0,5200.0,861.0,2015,0.3768844221105528,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA Quadro M5000M,2015-08-18,28.0,100.0,398.0,5200.0,962.0,2015,0.25125628140703515,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA Quadro M600M,2015-08-18,28.0,30.0,148.0,1870.0,837.0,2015,0.20270270270270271,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA Tesla M4,2015-11-10,28.0,50.0,228.0,2940.0,872.0,2015,0.21929824561403508,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA Tesla M40,2015-11-10,28.0,250.0,601.0,8000.0,948.0,2015,0.415973377703827,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA Tesla M40 24 GB,2015-11-10,28.0,250.0,601.0,8000.0,948.0,2015,0.415973377703827,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA Tesla M6 Mobile,2015-08-30,28.0,100.0,398.0,5200.0,930.0,2015,0.25125628140703515,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA Tesla M6 X2 Mobile,2015-08-30,28.0,100.0,398.0,5200.0,930.0,2015,0.25125628140703515,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
NVIDIA Tesla M60,2015-08-30,28.0,300.0,398.0,5200.0,557.0,2015,0.7537688442211056,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD FirePro S7100X,2016-05-25,28.0,100.0,366.0,5000.0,725.0,2016,0.273224043715847,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD FirePro S9300 X2,2016-03-31,28.0,300.0,596.0,8900.0,975.0,2016,0.5033557046979866,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Capsaicin,2016-03-31,28.0,65.0,596.0,8900.0,1400.0,2016,0.10906040268456375,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Playstation 4 Pro GPU,2016-11-10,16.0,150.0,322.0,5700.0,911.0,2016,0.4658385093167702,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Neo,2016-11-10,16.0,65.0,322.0,5700.0,1400.0,2016,0.20186335403726707,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Playstation 4 Slim GPU,2016-09-07,16.0,75.0,209.0,950.0,800.0,2016,0.3588516746411483,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Liverpool 16nm,2016-09-07,16.0,65.0,209.0,950.0,1400.0,2016,0.31100478468899523,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon E9260 MXM,2016-09-27,14.0,50.0,123.0,3000.0,1053.0,2016,0.4065040650406504,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Baffin,2016-08-08,14.0,65.0,123.0,3000.0,1400.0,2016,0.5284552845528455,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon E9260 PCIe,2016-09-27,14.0,80.0,123.0,3000.0,1090.0,2016,0.6504065040650406,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon E9550 MXM,2016-09-27,14.0,95.0,232.0,5700.0,1120.0,2016,0.40948275862068967,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Ellesmere,2016-06-29,14.0,65.0,232.0,5700.0,1400.0,2016,0.2801724137931034,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon Instinct MI6,2016-12-12,14.0,150.0,232.0,5700.0,1120.0,2016,0.646551724137931,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon Instinct MI8,2016-12-12,28.0,175.0,596.0,8900.0,1000.0,2016,0.2936241610738255,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon Pro 450,2016-10-30,14.0,35.0,123.0,3000.0,800.0,2016,0.2845528455284553,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon Pro 455,2016-10-30,14.0,35.0,123.0,3000.0,855.0,2016,0.2845528455284553,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon Pro 460,2016-10-30,14.0,35.0,123.0,3000.0,850.0,2016,0.2845528455284553,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon Pro Duo,2016-04-26,28.0,350.0,596.0,8900.0,1000.0,2016,0.587248322147651,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon Pro SSG,2016-07-26,28.0,260.0,596.0,8900.0,1000.0,2016,0.436241610738255,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
AMD Radeon Pro WX 4100,2016-11-10,14.0,50.0,123.0,3000.0,1125.0,2016,0.4065040650406504,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon Pro WX 5100,2016-11-18,14.0,75.0,232.0,5700.0,713.0,2016,0.3232758620689655,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon Pro WX 7100,2016-11-10,14.0,130.0,232.0,5700.0,1188.0,2016,0.5603448275862069,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon R1E Mobile Graphics,2016-06-01,28.0,15.0,125.0,1200.0,300.0,2016,0.12,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Stoney,2016-06-01,28.0,65.0,125.0,1200.0,1400.0,2016,0.52,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon R2 Mobile Graphics,2016-06-01,28.0,15.0,125.0,1200.0,200.0,2016,0.12,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon R2E Mobile Graphics,2016-06-01,28.0,15.0,125.0,1200.0,200.0,2016,0.12,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
AMD Radeon R3 Mobile Graphics,2016-06-01,28.0,15.0,125.0,1200.0,200.0,2016,0.12,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
