Customer_ID,Default_Probability,Credit_Score,Score_Category,Predicted_Default,Actual_Default
31915,0.1423408363973673,711.6399762030843,Good,0,0
6707,0.17485672990976672,657.5463791252907,Fair,0,0
27058,0.12764643775953688,736.0856485605782,Good,0,0
81079,0.08833979562949082,801.4763677500395,Excellent,0,0
47910,0.15849845096291237,684.7600907798654,Fair,0,0
78541,0.05797128460570258,850.0,Excellent,0,0
35833,0.11465716757534082,757.6946610089232,Excellent,0,0
1533,0.14200732358549709,712.1948097234583,Good,0,0
28795,0.14514974261840108,706.9670662831411,Good,0,0
7760,0.2668861045675838,504.4458681347838,Very Poor,0,0
51986,0.17737477443201846,653.3573481285356,Fair,0,0
66309,0.1756452885036,656.2345292500664,Fair,0,0
39138,0.0758876722165566,822.1917802422523,Excellent,0,0
22097,0.30829138017446234,435.5638521840493,Very Poor,0,0
16548,0.1489216785161978,700.6920555539764,Good,0,0
41056,0.12560904110104115,739.4750714558858,Good,0,0
22030,0.10802896319011421,768.7213737525539,Excellent,0,0
49320,0.13820524817985425,718.5199606830591,Good,0,0
76265,0.2966860727297861,454.87049755231646,Very Poor,0,0
48208,0.19536686239479772,623.4256239249346,Poor,0,0
7936,0.26370216314875394,509.7426884163425,Very Poor,0,0
45630,0.12871280251926323,734.311639009569,Good,0,0
65729,0.1394282449244611,716.4853774074992,Good,0,0
52739,0.09054593138860705,797.8062296741156,Excellent,0,0
3654,0.1894446300528671,633.277878176638,Poor,0,0
28568,0.19331720272211603,626.8354476297135,Poor,0,0
26370,0.15871782601675724,684.3951373835492,Fair,0,0
25677,0.15895975918248714,683.9926562036378,Fair,0,0
39988,0.06518302607329486,840.0000811309591,Excellent,0,0
71632,0.10765855072812225,769.3375937086176,Excellent,0,0
18986,0.1399479022230294,715.6208730223876,Good,0,0
10679,0.07646760717071217,821.2269976589456,Excellent,0,0
16755,0.14549652998120913,706.3901491558828,Good,0,0
37,0.55623026566247,300.0,Very Poor,0,0
56696,0.22339423742394018,576.7991478172888,Very Poor,0,0
52462,0.1811837275160649,647.0207554300125,Poor,0,0
17741,0.17655544205222864,654.720393422316,Fair,0,0
15840,0.24984037752103608,532.8032217594778,Very Poor,0,0
36403,0.28192164693838223,479.43266741981915,Very Poor,0,0
48731,0.21313741158273924,593.8624526943161,Very Poor,0,0
27353,0.4690984341247706,300.0,Very Poor,0,0
29573,0.07360484001793056,825.9895108843951,Excellent,0,0
66883,0.09205029336560477,795.3035658426007,Excellent,0,0
32756,0.30546241358537035,440.27013462892586,Very Poor,0,0
6795,0.5026648347811056,300.0,Very Poor,0,0
24031,0.19489277414149156,624.2143194268398,Poor,0,0
39489,0.16659947194992578,671.2831932428765,Fair,0,0
25329,0.05262794701398536,850.0,Excellent,0,0
48388,0.15671768035917769,687.7225893342929,Fair,0,0
58386,0.07809060825357157,818.5269652394293,Excellent,0,0
32169,0.18407314351291992,642.2139090591936,Poor,0,0
47657,0.4170749017934496,300.0,Very Poor,0,0
55109,0.15278085355842577,694.2719133639009,Fair,0,0
43873,0.14525440154068847,706.7929551958769,Good,0,0
83823,0.22118318119347366,580.4774716130532,Very Poor,0,0
5947,0.09868867390959372,784.259923992234,Excellent,0,0
17923,0.22920320027260535,567.1353292402061,Very Poor,0,0
25980,0.14452531835550567,708.0058614947745,Good,0,0
24432,0.059486367670424534,849.4770694910417,Excellent,0,0
48565,0.19806525722833185,618.9365612815742,Poor,0,0
50584,0.04130671156185129,850.0,Excellent,0,0
82413,0.1396907490219399,716.048674326439,Good,0,0
78326,0.05184726724768945,850.0,Excellent,0,0
12918,0.30304506157570427,444.2916530767031,Very Poor,0,0
16374,0.11690463827520277,753.9557579264623,Excellent,0,0
73905,0.11881696310911138,750.7744051210146,Excellent,0,0
71730,0.15569363659539348,689.4261934725906,Fair,0,0
46021,0.07259021671104705,827.677443105214,Excellent,0,0
79177,0.2462907725793554,538.7083616390692,Very Poor,0,0
76088,0.3902565949184672,300.0,Very Poor,0,0
11257,0.22053394680717794,581.5575410654869,Very Poor,0,0
76104,0.0766798199049546,820.8739595320213,Excellent,0,0
37826,0.08597523205860731,805.4100670967736,Excellent,0,0
3844,0.16031436166749277,681.7391329843995,Fair,0,0
19218,0.1592922825603182,683.4394687104975,Fair,0,0
29908,0.1373885514942113,719.8786212233605,Good,0,0
41849,0.15003474435766634,698.8403538584197,Fair,0,0
20341,0.13171008732567666,729.3253415675598,Good,0,0
62992,0.157333725154778,686.6977342448159,Fair,0,0
33451,0.19453675577176766,624.8065933016694,Poor,0,0
54313,0.078455837068699,817.9193688232591,Excellent,0,1
18580,0.10613389473252419,771.8740187672331,Excellent,0,0
13499,0.5221229708092497,300.0,Very Poor,0,0
50281,0.22424713062214646,575.3802705843268,Very Poor,0,0
46129,0.1818471826942627,645.9170281996683,Poor,0,0
56043,0.11667271581808072,754.3415852433118,Excellent,0,0
16984,0.1952567399310891,623.6088241860252,Poor,0,0
81564,0.16272056231831739,677.7361659909076,Fair,0,0
50437,0.08735278954060906,803.1183558339573,Excellent,0,0
78824,0.128215510370322,735.1389366240269,Good,0,0
50692,0.11098682486218067,763.8006608267473,Excellent,0,0
64067,0.06315041440925125,843.3815436864467,Excellent,0,0
48329,0.17505581271762544,657.2151840071459,Fair,0,0
84704,0.2531040068486842,527.3738322889485,Very Poor,0,0
26461,0.12273484217238519,744.2566026387473,Good,0,0
17815,0.10840189567129074,768.1009614804354,Excellent,0,0
63215,0.6461696590903853,300.0,Very Poor,1,0
49254,0.11051077891040678,764.5926131652537,Excellent,0,0
12619,0.25103184544789064,530.8210899770063,Very Poor,0,0
35148,0.16934002777077953,666.7239913779197,Fair,0,0
80318,0.12144618182920719,746.4004241931948,Good,0,0
61463,0.0712105743407999,829.9726227981585,Excellent,0,0
26194,0.11390520898073385,758.9456229491307,Excellent,0,0
4359,0.08030680951641199,814.8400821430238,Excellent,0,0
9333,0.41846304855271155,300.0,Very Poor,0,0
55770,0.31071845532600223,431.526158270614,Very Poor,0,0
16152,0.29288378121537084,461.1960080315121,Very Poor,0,0
9042,0.12883900879265783,734.1016816452083,Good,0,0
73484,0.25441316846170176,525.1959047232403,Very Poor,0,0
55263,0.07500888933769756,823.6537276726601,Excellent,0,0
32033,0.14823799602354135,701.8294330420899,Good,0,0
26403,0.0722385834794868,828.2624218430713,Excellent,0,0
45260,0.21005566816461202,598.9892558896133,Very Poor,0,0
21091,0.14775314976478443,702.6360256136849,Good,0,0
46631,0.07628954795668676,821.5232178251177,Excellent,0,0
19842,0.1730027733174253,660.6306302429048,Fair,0,0
1075,0.27082977572512423,497.88515780025284,Very Poor,0,0
26022,0.22715279797357738,570.546388381752,Very Poor,0,0
15133,0.21950049171297975,583.2768019383961,Very Poor,0,0
36332,0.1086228223224848,767.7334268392951,Excellent,0,0
4405,0.1403288312826049,714.987157603925,Good,0,0
24170,0.11711314704998058,753.6088817243456,Excellent,0,0
34070,0.15985368753784146,682.5055126855759,Fair,0,0
29052,0.11670210347882919,754.292695789329,Excellent,0,0
69366,0.446068820161112,300.0,Very Poor,0,0
84905,0.13991840131711722,715.6699508715703,Good,0,0
40345,0.065485082925162,839.4975778971711,Excellent,0,0
44997,0.10385734289780534,775.6613013657271,Excellent,0,0
9676,0.1782628912552481,651.8798727033109,Fair,0,0
34126,0.07130720555844194,829.811866639012,Excellent,0,0
28063,0.0996132610529905,782.7217763667,Excellent,0,0
77076,0.10048023527707439,781.279473871259,Excellent,0,0
52163,0.11112789352619881,763.5659783177524,Excellent,0,0
5161,0.22149775232642965,579.954149560964,Very Poor,0,0
26527,0.4197148408532767,300.0,Very Poor,0,0
19210,0.1458103097598936,705.8681436045716,Good,0,0
83243,0.2390068285065799,550.8259660856347,Very Poor,0,0
6413,0.41086310607108073,300.0,Very Poor,0,0
2336,0.14923687672448038,700.1676902963532,Good,0,0
18276,0.0940945643833673,791.9027067301028,Excellent,0,0
70788,0.20894185256345751,600.8422048889954,Poor,0,0
78963,0.20106103986052837,613.9527628638283,Poor,0,0
4115,0.17618786480584667,655.3318967000337,Fair,0,0
52314,0.17976881375465412,649.3746127792006,Poor,0,0
84711,0.1434537880524171,709.7884644686038,Good,0,0
71397,0.13897214496849217,717.2441474913037,Good,0,0
56091,0.1256628378808665,739.3855748738267,Good,0,0
47516,0.17346950123644841,659.8541794285679,Fair,0,0
78440,0.08447240082254735,807.9101843802906,Excellent,0,0
28277,0.14415716195764416,708.6183282516834,Good,0,0
55192,0.08569604426101438,805.8745252617098,Excellent,0,0
942,0.3876106664570885,303.60790543959456,Very Poor,0,0
11402,0.16085411101498756,680.8412033699095,Fair,0,0
17443,0.07593527642901764,822.1125856450905,Excellent,0,0
26856,0.21243198827330928,595.0359983099405,Very Poor,0,0
12145,0.056471965082018634,850.0,Excellent,0,0
13958,0.10447517490281491,774.6334730660678,Excellent,0,0
41878,0.10302537164653139,777.0453727469906,Excellent,0,0
7672,0.18600410096113934,639.0015589468244,Poor,0,0
44836,0.124396484588236,741.4922863115294,Good,0,0
53313,0.0827214594547408,810.8230588741393,Excellent,0,0
3342,0.1337089989508439,725.9999425590817,Good,0,0
5734,0.11033559106809485,764.8840565036119,Excellent,0,0
39968,0.10842045133098975,768.0700921955768,Excellent,0,0
83704,0.15815122537574464,685.3377369392794,Fair,0,0
7046,0.10639665614845151,771.4368876099626,Excellent,0,0
10948,0.19016957067738888,632.071863461611,Poor,0,0
17806,0.2482769407161491,535.4041627592352,Very Poor,0,0
15419,0.18255432522908044,644.740622472407,Poor,0,0
66302,0.06583610381267051,838.9136178578281,Excellent,0,0
17127,0.39757746748287753,300.0,Very Poor,0,0
10692,0.08397176506795867,808.74304443321,Excellent,0,0
42768,0.08070892821576228,814.1711155377602,Excellent,0,0
3155,0.53258522523531,300.0,Very Poor,0,0
61228,0.322754066897688,411.503656883859,Very Poor,0,0
17019,0.060713058570559,847.4363406005511,Excellent,0,0
32825,0.17976665475581874,649.3782045000631,Poor,0,0
11458,0.4365491726285616,300.0,Very Poor,0,0
3567,0.05903351029828558,850.0,Excellent,0,0
59090,0.14227963179103023,711.7417964810121,Good,0,0
15537,0.07606414063910831,821.8982065244387,Excellent,0,0
14359,0.23588850502601172,556.0136240490166,Very Poor,0,0
74681,0.2475971136428378,536.5351263531544,Very Poor,0,0
74637,0.07821938326399698,818.3127345117704,Excellent,0,0
5548,0.16475205473949506,674.3565654132433,Fair,0,0
67709,0.14534560966248472,706.641220925103,Good,0,0
50445,0.25725541163895466,520.4675352823454,Very Poor,0,0
28953,0.22648192990514962,571.662447731991,Very Poor,0,0
70892,0.10785536372893767,769.0101746524037,Excellent,0,0
50542,0.0796816156877366,815.8801576079958,Excellent,0,0
77963,0.23002237489072896,565.7725463994936,Very Poor,0,0
31011,0.4447950331052003,300.0,Very Poor,0,0
36921,0.10734003803237595,769.8674729635516,Excellent,0,0
3433,0.05286090248290004,850.0,Excellent,0,0
25248,0.08955977115601227,799.4468105874397,Excellent,0,0
35745,0.1647449189375222,674.3684365677789,Fair,0,0
61060,0.10224605342549384,778.3418502935206,Excellent,0,0
37836,0.3588580438904578,351.4409068441568,Very Poor,0,0
19334,0.19304509251386204,627.2881314829323,Poor,0,0
27872,0.16598911709626626,672.2985825175319,Fair,0,0
45513,0.24133552781529016,546.9519306982118,Very Poor,0,0
28704,0.32593471651380446,406.212312861151,Very Poor,0,0
34156,0.10653332556049347,771.2095237177466,Excellent,0,0
18290,0.11793648875363327,752.2391665000738,Excellent,0,0
56179,0.06149136648906949,846.1415437981717,Excellent,0,0
78752,0.10737281607155484,769.8129432596803,Excellent,0,0
69610,0.47233566423885326,300.0,Very Poor,0,0
11144,0.2318930221341365,562.6605286343664,Very Poor,0,0
69907,0.24068778181317851,548.0295240675472,Very Poor,0,0
54958,0.1465384248815448,704.6568477808283,Good,0,0
2401,0.08678827699678385,804.057481621148,Excellent,0,0
21779,0.13327418168830343,726.7233066515788,Good,0,0
40979,0.12765151912298336,736.0771951798714,Good,0,0
69624,0.10327820433312736,776.6247590716628,Excellent,0,0
80311,0.08012140883761229,815.1485156053586,Excellent,0,0
15328,0.2167395544736624,587.8699104292871,Very Poor,0,0
18262,0.18597354486792,639.0523922106942,Poor,0,0
43871,0.08631677898457454,804.841867985487,Excellent,0,0
64020,0.21087134100878105,597.6322986169199,Very Poor,0,0
69840,0.10651456761129104,771.2407295323977,Excellent,0,0
47846,0.05503157484672849,850.0,Excellent,0,0
38728,0.1698582526452614,665.8618699804184,Fair,0,0
37182,0.1256433419079768,739.4180084682391,Good,0,0
81570,0.2012521955174881,613.6347553921045,Poor,0,0
64839,0.10448361080874582,774.619439052325,Excellent,0,0
36987,0.1204737313232327,748.018197539273,Good,0,0
47682,0.25073423399274164,531.3161978274003,Very Poor,0,0
79287,0.045618434892177026,850.0,Excellent,0,0
26628,0.07401826078654886,825.3017421022547,Excellent,0,0
53144,0.22035531744476322,581.854709733266,Very Poor,0,0
15470,0.4799831000407341,300.0,Very Poor,0,1
84680,0.19630793089571122,621.8600578336443,Poor,0,0
2222,0.4942763706260387,300.0,Very Poor,0,0
12620,0.2012608377161967,613.620378188703,Poor,0,0
25863,0.10555686098270704,772.8339748930273,Excellent,0,0
79885,0.10405759813696615,775.3281557852205,Excellent,0,0
84474,0.19388388802265674,625.8927072339845,Poor,0,0
52710,0.0820050646525253,812.014856718012,Excellent,0,0
299,0.34395394324120027,376.23544047800516,Very Poor,0,0
12716,0.14347643034814123,709.7507966363681,Good,0,0
19032,0.11044819835439738,764.6967224796845,Excellent,0,0
40999,0.11921913172914007,750.10535546747,Excellent,0,0
75631,0.17783865226364118,652.5856387333271,Fair,0,0
65933,0.11901122088595124,750.4512369477151,Excellent,0,0
64657,0.26460125658340067,508.2469522474895,Very Poor,0,0
65517,0.06944023650486371,832.9177653498213,Excellent,0,0
82037,0.11929624560101214,749.9770684587626,Good,0,0
40233,0.10962849577163318,766.0603836449163,Excellent,0,0
17770,0.5277045340042193,300.0,Very Poor,0,0
18061,0.06355003098624128,842.7167396239945,Excellent,0,0
36338,0.3668649810198166,338.12052766596827,Very Poor,0,0
51359,0.13691237006308796,720.6707989459653,Good,0,0
17222,0.10517458146160148,773.4699369457967,Excellent,0,0
4717,0.1999073018379134,615.8721269958601,Poor,0,0
71937,0.4393374205806906,300.0,Very Poor,0,0
78782,0.15630626444152548,688.4070228367086,Fair,0,0
43836,0.08802076441963326,802.0071096075466,Excellent,0,0
44569,0.2006613562982975,614.6176783632498,Poor,0,0
7244,0.12376283787426119,742.5464240372035,Good,0,0
39838,0.08383225190978137,808.9751391951951,Excellent,0,0
35113,0.22342163331365472,576.7535718831925,Very Poor,0,0
40966,0.13378486977524184,725.8737234901399,Good,0,0
53584,0.11364949730131424,759.3710261307882,Excellent,0,0
57228,0.06404272754737272,841.897087251554,Excellent,0,0
12698,0.10524203900241619,773.3577142559512,Excellent,0,0
58482,0.2031564956409743,610.4667525335708,Poor,0,0
26997,0.0896669325034432,799.2685364536525,Excellent,0,0
84784,0.0430038864518039,850.0,Excellent,0,0
72366,0.11136341899765657,763.1741570088982,Excellent,0,0
41846,0.07504481030697426,823.5939693751384,Excellent,0,0
21415,0.22420380392845626,575.4523490806565,Very Poor,0,0
43876,0.0969422285575101,787.1653188926686,Excellent,0,0
47009,0.07586647075868456,822.2270510896967,Excellent,0,0
36254,0.06288210979655871,843.8278965325577,Excellent,0,0
47443,0.4023028292350825,300.0,Very Poor,0,0
84913,0.10325540727996406,776.6626843591197,Excellent,0,0
37882,0.08138120863279373,813.0527065975808,Excellent,0,0
35227,0.3298698331911749,399.66583380103816,Very Poor,0,0
11036,0.5058802214280144,300.0,Very Poor,0,0
13375,0.13388888403774343,725.7006848620008,Good,0,0
24850,0.11002394567268535,765.4025112846255,Excellent,0,0
84349,0.18320702151110724,643.6547937935591,Poor,0,0
69575,0.20467151825563304,607.9463536138904,Poor,0,0
27382,0.12639946473610963,738.1601188890786,Good,0,0
55629,0.07267881375243485,827.5300526403852,Excellent,0,0
66541,0.274157815367394,492.34861502005174,Very Poor,0,0
70405,0.07367214883856381,825.87753560616,Excellent,0,0
7656,0.04449193979883369,850.0,Excellent,0,0
13904,0.2941147354392246,459.1481866551454,Very Poor,0,0
11378,0.13332638952936599,726.6364534356997,Good,0,0
70554,0.24813904462346795,535.6335673632715,Very Poor,0,0
13892,0.0911671624380244,796.772746707806,Excellent,0,0
57998,0.08786495122681648,802.266321185676,Excellent,0,0
75966,0.05625121597264118,850.0,Excellent,0,0
11692,0.09276138355417156,794.1205927795467,Excellent,0,0
5088,0.06705176857322527,836.8912321062556,Excellent,0,0
56184,0.1256349833943292,739.4319137318065,Good,0,0
7223,0.1422643830388339,711.7671643786199,Good,0,0
77855,0.12828772416820025,735.0188014020194,Good,0,0
11628,0.24388916752213358,542.7036833809062,Very Poor,0,0
63503,0.1254072302305396,739.8108049921846,Good,0,0
20562,0.08934722345846585,799.8004059609301,Excellent,0,0
34241,0.24115567372835162,547.2511368236082,Very Poor,0,0
64588,0.269200997592657,500.5948009473251,Very Poor,0,0
53849,0.14953822499181774,699.6663658672021,Fair,0,0
738,0.14731916804997577,703.3579996849505,Good,0,0
69472,0.5685769138467699,300.0,Very Poor,0,0
46546,0.0989120177342501,783.8883681296782,Excellent,0,0
29641,0.17307718116692297,660.5068449860544,Fair,0,0
23117,0.24175021166235433,546.2620606526846,Very Poor,0,0
3709,0.11251811062182016,761.2532064607366,Excellent,0,0
60822,0.1668864739730083,670.8057352947743,Fair,0,0
17885,0.1489094894642779,700.7123333194656,Good,0,0
61253,0.19552950955785472,623.155043320994,Poor,0,0
67793,0.08268980820345373,810.875714048246,Excellent,0,0
24425,0.07708256943103628,820.2039434803687,Excellent,0,0
33949,0.1037072869594786,775.9109351475539,Excellent,0,0
47767,0.09401499225169713,792.0350833116519,Excellent,0,0
44074,0.2092921455151656,600.2594558471565,Poor,0,0
24291,0.5339714154337856,300.0,Very Poor,0,0
60757,0.2052370713171263,607.005496816495,Poor,0,0
22239,0.2997654724486761,449.74759334635996,Very Poor,0,0
26047,0.43260743275657104,300.0,Very Poor,0,0
83553,0.28157376800170875,480.01140049461816,Very Poor,0,0
37700,0.06506127378152732,840.20262883003,Excellent,0,0
59637,0.1468627413153575,704.1173133992902,Good,0,0
70539,0.15636258309092418,688.3133308602795,Fair,0,0
52293,0.1759684943203299,655.6968424964572,Fair,0,0
3881,0.14701183855165065,703.8692745187847,Good,0,0
71732,0.054406645912110176,850.0,Excellent,0,0
61000,0.41369047170297707,300.0,Very Poor,0,1
22995,0.06861115227896952,834.297033861756,Excellent,0,0
79748,0.32751789084078725,403.5785364245583,Very Poor,0,0
28931,0.10875460692763636,767.5141893353525,Excellent,0,0
23314,0.1477672507774195,702.6125671011399,Good,0,0
24348,0.10076062052341304,780.8130236248213,Excellent,0,0
74412,0.05431414107447088,850.0,Excellent,0,0
24387,0.2978112015683611,452.9987277966653,Very Poor,0,0
46792,0.21143101797440872,596.7012173209118,Very Poor,0,0
31342,0.21001820647207883,599.0515773417663,Very Poor,0,0
4171,0.10146901961993805,779.634527475451,Excellent,0,0
46128,0.14412329059571297,708.674676812552,Good,0,0
15986,0.13067840823806606,731.0416478673548,Good,0,0
28816,0.08827073067870277,801.5912645348595,Excellent,0,0
41457,0.12847512158993374,734.7070461485216,Good,0,0
58897,0.1611124990225713,680.4113478358262,Fair,0,0
747,0.13038809592888734,731.5246128233523,Good,0,0
73064,0.12334164356181748,743.2471249242973,Good,0,0
14807,0.07156387403804235,829.3848717199648,Excellent,0,0
50398,0.11328918766010189,759.9704389855373,Excellent,0,0
30838,0.07049008708798547,831.171228862561,Excellent,0,0
17407,0.14463879151405473,707.8170870016068,Good,0,0
64482,0.08757123403932415,802.7549505136375,Excellent,0,0
34292,0.2911482785165825,464.0831986812134,Very Poor,0,0
22409,0.1289318498297964,733.9472308486049,Good,0,1
19677,0.3637335873734166,343.3299292201877,Very Poor,0,0
66425,0.23470077733571612,557.9895335559316,Very Poor,0,0
46110,0.04951473085331247,850.0,Excellent,0,0
24653,0.36816274628492135,335.96155911954463,Very Poor,0,0
40302,0.061623413797423955,845.9218692599153,Excellent,0,0
17383,0.22690743014401712,570.9545834849566,Very Poor,0,0
12123,0.5753847476877301,300.0,Very Poor,0,0
71313,0.07834084670566262,818.1106673451204,Excellent,0,0
55654,0.17735490874734347,653.3903967772549,Fair,0,0
10669,0.2625250781828329,511.70089263572163,Very Poor,0,0
3547,0.14798053808106176,702.2577413153858,Good,0,0
9087,0.14514123036378151,706.9812273109301,Good,0,0
84745,0.13569688074871453,722.6928928244254,Good,0,0
21329,0.12406824553158897,742.0383463873101,Good,0,0
61276,0.1172571196380252,753.3693682333519,Excellent,0,0
21273,0.20222274714865612,612.0201410233011,Poor,0,0
77764,0.09568043877012945,789.2644384610549,Excellent,0,0
10055,0.35067004193729384,365.06250633542527,Very Poor,0,0
52171,0.38835695809570114,302.3663710746772,Very Poor,0,0
5830,0.6495720443538484,300.0,Very Poor,1,0
11789,0.3702388147343587,332.5078016465427,Very Poor,0,0
77861,0.07977036398925388,815.732515506087,Excellent,0,0
8941,0.17378382040316923,659.3312765487212,Fair,0,0
76192,0.11089488357876673,763.9536147887202,Excellent,0,0
14179,0.12713889634951633,736.9299968951389,Good,0,0
42862,0.39988230213231274,300.0,Very Poor,0,0
19051,0.06828818609899007,834.8343219545128,Excellent,0,0
39637,0.12057552052218656,747.8488605375702,Good,0,0
29703,0.22428228295313957,575.3217909971563,Very Poor,0,0
78538,0.22139531996298947,580.1245565342044,Very Poor,0,0
57948,0.1313015751893489,730.0049443253765,Good,0,0
75283,0.1359939955005559,722.1986112920465,Good,0,0
22434,0.16989532356862197,665.8001986137434,Fair,0,0
2212,0.13275709473683922,727.5835349948666,Good,0,0
59941,0.22426115394072837,575.3569413239829,Very Poor,0,0
84694,0.26907993458991786,500.79620194184804,Very Poor,0,0
74650,0.1289925806718463,733.8461987272275,Good,0,0
59964,0.1974073619168901,620.031039090801,Poor,0,0
46425,0.14227605723613854,711.7477431277487,Good,0,0
13500,0.1822363110807923,645.2696723413882,Poor,0,0
75284,0.28055571944518903,481.70503097723144,Very Poor,0,0
13736,0.173339323111979,660.0707443835092,Fair,0,0
29320,0.3852877671606013,307.4722918987443,Very Poor,0,1
29412,0.14435179445744578,708.2945366874596,Good,0,0
68013,0.1529615197489477,693.9713562190713,Fair,0,0
77328,0.07797362935671222,818.7215718957373,Excellent,0,0
23444,0.19848973444008186,618.2303989473805,Poor,0,0
27750,0.09995459495122427,782.1539316493771,Excellent,0,0
43505,0.08032522059836883,814.8094533783933,Excellent,0,0
21406,0.23735608421034865,553.5721522485567,Very Poor,0,0
41569,0.09990750870776556,782.2322645508116,Excellent,0,0
11183,0.16988244347562342,665.8216259984998,Fair,0,0
9185,0.09375120977803288,792.4739131054922,Excellent,0,0
37710,0.1488706302634729,700.7769796731114,Good,0,0
15800,0.6482534729082171,300.0,Very Poor,1,0
11885,0.08536361930971903,806.427549011991,Excellent,0,0
53896,0.17659351322386604,654.6570580377894,Fair,0,0
39100,0.13451390323105417,724.6608999212626,Good,0,0
19519,0.19544641609965382,623.2932779983221,Poor,0,0
76837,0.05456352122921735,850.0,Excellent,0,0
53827,0.11009601461359522,765.2826170473684,Excellent,0,0
20087,0.058346507130520094,850.0,Excellent,0,0
75100,0.26485334120665716,507.8275830539367,Very Poor,0,0
43723,0.09987719315527427,782.2826976499675,Excellent,0,0
83506,0.4853411089133294,300.0,Very Poor,0,1
7057,0.11137655050903086,763.1523113633209,Excellent,0,0
70155,0.10128840646266975,779.9349963939046,Excellent,0,0
74772,0.14561662578163667,706.1903572037845,Good,0,0
70787,0.3893231997691029,300.75892677237516,Very Poor,0,0
69262,0.08804905677052569,801.9600423163164,Excellent,0,0
47772,0.06084944870294813,847.2094413193109,Excellent,0,0
12393,0.08054605639319462,814.4420698863449,Excellent,0,0
73924,0.13156268509196453,729.5705606336066,Good,0,1
19011,0.3306675733751184,398.33870938827835,Very Poor,0,0
51684,0.04620278710205739,850.0,Excellent,0,0
9854,0.24175388339371254,546.2559523427101,Very Poor,0,0
35920,0.45568284288724,300.0,Very Poor,0,0
70884,0.131025111022063,730.4648714458141,Good,0,0
24744,0.12183174202692454,745.7590043910109,Good,0,0
17155,0.07648479259295364,821.1984079077217,Excellent,0,0
30363,0.12165951359935244,746.0455244327521,Good,0,0
45225,0.05443914230084975,850.0,Excellent,0,0
26124,0.1019704287933648,778.8003807592271,Excellent,0,0
41013,0.504017883396294,300.0,Very Poor,0,0
22433,0.13081674156255946,730.8115158823695,Good,0,0
54108,0.04469413602164202,850.0,Excellent,0,0
42582,0.24850885658966324,535.0183463949077,Very Poor,0,0
33656,0.0605598362835861,847.691241935238,Excellent,0,0
78157,0.21506065845654135,590.6629299306896,Very Poor,0,0
46764,0.2271814374740968,570.4987435707301,Very Poor,0,0
28733,0.5535992397023014,300.0,Very Poor,0,1
8374,0.09676282907539784,787.4637687352861,Excellent,0,0
38154,0.1788222905773907,650.949253296342,Fair,0,0
28943,0.14028627286812576,715.0579579872583,Good,0,0
41906,0.08077313991361128,814.0642926479079,Excellent,0,0
14887,0.1253891652467441,739.8408579862465,Good,0,0
21108,0.1369806930232381,720.5571365403447,Good,0,0
65931,0.12604532508121238,738.7492673248728,Good,0,0
30274,0.08824702014628312,801.6307094908076,Excellent,0,0
66708,0.13757268117223148,719.572302204045,Good,0,0
51701,0.41058987262782254,300.0,Very Poor,0,0
63110,0.06368759503210775,842.4878874146386,Excellent,0,0
80776,0.08323074219339989,809.9758136568674,Excellent,0,0
54822,0.2466435377784773,538.1214997545237,Very Poor,0,1
37100,0.1741665522802063,658.6945619544451,Fair,0,0
36249,0.17675805494156954,654.3833256436128,Fair,0,0
715,0.07175205213486578,829.0718177316268,Excellent,0,0
1555,0.0859401892758842,805.4683644389145,Excellent,0,0
51706,0.06969105008409518,832.5005106712312,Excellent,0,0
43369,0.10714176337516329,770.1973236383888,Excellent,0,0
18786,0.12534787901014577,739.9095419683292,Good,0,0
311,0.5290631765932444,300.0,Very Poor,0,0
27184,0.38384219436879446,309.8771537585852,Very Poor,0,0
16903,0.32068314271554815,414.94885632900457,Very Poor,0,0
76318,0.13490417325282783,724.0116448330912,Good,0,0
27603,0.11948763524402048,749.6586717267211,Good,0,0
59523,0.16543246710174517,673.2246281298261,Fair,0,0
71084,0.09275866133483365,794.1251214767502,Excellent,0,0
1970,0.25097584927095395,530.9142454866942,Very Poor,0,0
38723,0.0769651966464479,820.3992054102001,Excellent,0,0
19743,0.139019283058832,717.165728337148,Good,0,0
43371,0.34359279303123325,376.8362517069836,Very Poor,0,0
45641,0.11137954920151652,763.1473227240568,Excellent,0,0
30410,0.4030259804582773,300.0,Very Poor,0,0
46448,0.09403335565705782,792.0045338620365,Excellent,0,0
40832,0.37662670538519993,321.8808759890379,Very Poor,0,0
58952,0.11549589972330783,756.2993421673536,Excellent,0,0
4865,0.2943221583699452,458.8031168684328,Very Poor,0,0
50934,0.09590197208175344,788.8958945767009,Excellent,0,0
36837,0.06618543256044761,838.3324728702933,Excellent,0,0
61272,0.21977612799404647,582.8182520934608,Very Poor,0,0
5675,0.05613969268308029,850.0,Excellent,0,0
15257,0.1506360062484097,697.8400916806726,Fair,0,0
5182,0.09706732516153077,786.9572075796236,Excellent,0,0
2936,0.057687106958192784,850.0,Excellent,0,0
62851,0.13351936161334332,726.3154241472395,Good,0,0
56577,0.1130148926471395,760.4267574903934,Excellent,0,0
8864,0.17210770652571153,662.119667669178,Fair,0,0
12876,0.5047887562384173,300.0,Very Poor,0,0
52867,0.31418390215438735,425.76102423369457,Very Poor,0,0
58499,0.09717047176872745,786.7856123870292,Excellent,0,0
20649,0.045594106050513394,850.0,Excellent,0,0
