Customer_ID,Credit_Score,Category,Default_Probability,Predicted_Default,Actual_Default
6945,841.6820761069047,Excellent,0.004683350443319616,0,0
42392,832.6297308146447,Excellent,0.006192895548381676,0,0
8012,839.4186363848495,Excellent,0.005060795651463954,0,0
11428,810.3630546267002,Excellent,0.009906027445179037,0,0
46355,834.7820277714003,Excellent,0.0058339842131624785,0,0
52921,708.1474191333364,Good,0.026951235867768323,0,0
18739,839.5150820773681,Excellent,0.005044712623436912,0,0
1905,834.2935423089591,Excellent,0.005915442754006306,0,0
26913,840.4276073971048,Excellent,0.00489254232003151,0,0
15459,828.6461861282186,Excellent,0.0068571809007457974,0,0
19572,838.1258780669162,Excellent,0.005276372601730413,0,0
58131,815.3415959181168,Excellent,0.009075819096494716,0,0
54147,850.0,Excellent,0.001583103921439107,0,0
49190,850.0,Excellent,0.0028358012065499353,0,0
55970,740.3762863373639,Good,0.021576835404815017,0,0
79354,808.9615459805777,Excellent,0.01013973931189994,0,0
34915,846.7593986780371,Excellent,0.0038366695902784203,0,0
52581,846.6671887802798,Excellent,0.003852046268399252,0,0
9527,300.0,Very Poor,0.11025101181407447,0,0
63193,847.5488576143895,Excellent,0.0037050215107429186,0,0
32061,825.5457593218889,Excellent,0.007374199856385945,0,0
20017,664.9494813871886,Fair,0.03415480945761242,0,0
74874,779.3543495684844,Excellent,0.015076956903091583,0,0
28522,841.0582051818486,Excellent,0.004787385505030552,0,0
20354,842.7170739465872,Excellent,0.004510756947137096,0,1
13525,815.9730533949277,Excellent,0.008970518921523524,0,0
75644,807.2453394705037,Excellent,0.010425929360215153,0,0
46590,820.6985711779371,Excellent,0.00818250410238876,0,0
11436,841.6728592903429,Excellent,0.004684887415217607,0,0
46484,844.7503456485655,Excellent,0.00417169394789346,0,0
34089,752.8392391097196,Excellent,0.019498546437179694,0,0
15116,806.8786718592706,Excellent,0.010487073879105196,0,0
22523,835.8139318601203,Excellent,0.005661906622689559,0,0
75506,819.1898433240783,Excellent,0.00843409555997607,0,0
22034,840.0222701080645,Excellent,0.004960135291887433,0,0
67784,804.2672523482638,Excellent,0.01092254727443342,0,0
41695,802.3525128186305,Excellent,0.011241844162820805,0,0
84730,795.6545587542474,Excellent,0.01235877722772114,0,0
7173,328.8539605684996,Very Poor,0.09020120759036371,0,0
19968,832.675241279701,Excellent,0.006185306343867622,0,0
26936,300.0,Very Poor,0.27765303947066994,0,0
64640,823.8928348583908,Excellent,0.0076498371583616515,0,0
68233,842.8887933622383,Excellent,0.004482121472575398,0,0
20361,700.8236576410334,Good,0.0281725269204639,0,0
73691,848.6626666423152,Excellent,0.0035192856697209445,0,0
29485,837.7314191970584,Excellent,0.0053421515172398975,0,0
83535,845.3622804085122,Excellent,0.004069649329435892,0,0
9183,793.4793730814704,Excellent,0.012721505424550895,0,0
9189,830.9006697121126,Excellent,0.006481229194460376,0,0
45586,792.1306567149845,Excellent,0.012946413790660895,0,0
72209,714.8491097571756,Good,0.02583367970411792,0,0
36415,845.0576243931405,Excellent,0.004120452958979865,0,0
71840,817.8447462653186,Excellent,0.0086584003799237,0,0
76292,826.5210942477081,Excellent,0.0072115555895653615,0,0
12756,790.4560156579514,Excellent,0.01322567249420834,0,0
20674,796.244104074117,Excellent,0.012260466212941117,0,0
82248,793.0804563399981,Excellent,0.0127880277229139,0,0
61316,850.0,Excellent,0.002077385136622674,0,0
31753,658.0326436877709,Fair,0.03530824297727637,0,0
83127,841.3217071052733,Excellent,0.004743444622768765,0,0
71011,845.2280104045694,Excellent,0.00409203983937168,0,0
10154,818.8640935468172,Excellent,0.008488416729337572,0,0
73658,846.6489461984132,Excellent,0.0038550883529940615,0,0
1341,725.9579744395239,Good,0.023981194876967753,0,0
70830,837.4921022445221,Excellent,0.005382059377865625,0,0
45672,818.8757083215764,Excellent,0.008486479880287055,0,0
56010,790.8637827574674,Excellent,0.013157674333598398,0,0
72060,764.4798881331903,Excellent,0.017557382662953095,0,0
57087,804.2897790892943,Excellent,0.010918790774812859,0,0
76000,834.8248866096759,Excellent,0.005826837186901448,0,0
74971,395.236330834608,Very Poor,0.07913145949057547,0,0
1386,813.3213101531794,Excellent,0.009412716595300418,0,0
52264,829.4617177435697,Excellent,0.006721185010373695,0,0
25308,846.1710593668097,Excellent,0.003934779494254175,0,0
5913,849.4953496888319,Excellent,0.003380429652152528,0,0
21376,828.2206154193902,Excellent,0.006928147944051029,0,0
6348,713.1895321963467,Good,0.026110426458968525,0,0
21846,842.7446705111233,Excellent,0.004506155017187778,0,0
25275,826.362372053486,Excellent,0.007238023681934484,0,0
81345,827.4165039953165,Excellent,0.0070622394335982525,0,0
71409,850.0,Excellent,0.0031679401565945895,0,0
78881,835.1656577677339,Excellent,0.00577001109189681,0,0
49957,822.0099490008689,Excellent,0.007963822212825144,0,0
57119,787.8815073744437,Excellent,0.01365499067108278,0,0
32672,839.9653437736252,Excellent,0.0049696281765187105,0,0
2615,780.6702351204843,Excellent,0.01485752331657762,0,0
38205,828.7627434029084,Excellent,0.006837744118587493,0,0
47490,809.9779374196087,Excellent,0.009970248569768402,0,0
67140,672.2019027793955,Fair,0.03294541489090118,0,0
26258,708.8010650576473,Good,0.026842235606108947,0,0
23262,850.0,Excellent,0.0027173338540265562,0,0
40591,846.2199536953995,Excellent,0.003926626005627191,0,0
23148,840.6099533174944,Excellent,0.004862134797708267,0,0
29571,822.6286810675633,Excellent,0.007860644093512574,0,0
29086,804.8340343265417,Excellent,0.010828032214156359,0,0
38604,801.3875638695523,Excellent,0.011402756491691122,0,0
42693,840.1325988779549,Excellent,0.004941737158679028,0,0
13806,300.0,Very Poor,0.12149518331250254,0,0
20385,831.8873970854862,Excellent,0.00631668515328461,0,0
82501,819.2774116939289,Excellent,0.008419492890745228,0,0
31389,809.6469596584341,Excellent,0.010025441543869014,0,0
23684,833.3187296537099,Excellent,0.0060779999283710915,0,0
14341,827.65201636792,Excellent,0.007022966014636961,0,0
71950,824.6873236451563,Excellent,0.007517350314304323,0,0
78874,817.9307383162692,Excellent,0.008644060573454139,0,0
81407,828.5487215887446,Excellent,0.006873433828990362,0,0
3752,300.0,Very Poor,0.2605893529992438,0,1
4518,794.0023178067179,Excellent,0.01263430054838578,0,0
58265,799.2580201396972,Excellent,0.011757873559106452,0,0
57738,834.6964186890684,Excellent,0.005848260156800352,0,1
51052,684.1330019701788,Fair,0.030955816416696195,0,0
16554,692.5778407341248,Fair,0.029547577489922944,0,0
43807,816.2699462907194,Excellent,0.008921009849222295,0,0
44099,792.3426007829695,Excellent,0.012911070559703149,0,0
50750,829.8701995921358,Excellent,0.006653067660106811,0,0
45690,300.0,Very Poor,0.13344567988458464,0,0
5126,621.9126586049226,Poor,0.04133151594316169,0,0
35848,829.4636563379656,Excellent,0.006720861735511038,0,0
64659,769.071242891613,Excellent,0.01679174051416029,0,0
44740,730.3604989543708,Good,0.023247041559044144,0,0
56241,845.0224597881207,Excellent,0.004126316915298933,0,0
52314,781.9557295808603,Excellent,0.014643157667942441,0,0
12320,329.4158231926974,Very Poor,0.09010751286853286,0,1
294,828.0807651419678,Excellent,0.006951469005600126,0,0
25476,839.041353817705,Excellent,0.005123710292263737,0,0
58735,842.533827754861,Excellent,0.004541314596321996,0,0
36259,719.3266187905991,Good,0.025087022166644744,0,0
11656,300.0,Very Poor,0.23292710083100793,0,0
445,835.0702228475826,Excellent,0.0057859255662032205,0,0
34852,803.2891711563221,Excellent,0.011085649501312819,0,0
19748,835.2691405494252,Excellent,0.005752754577533198,0,0
29415,843.5931655779252,Excellent,0.004364662229030949,0,0
34421,696.5238440003034,Fair,0.02888955244528486,0,0
62058,785.5278986726329,Excellent,0.014047472219272036,0,0
67657,827.4167582184522,Excellent,0.0070621970400220465,0,0
3218,300.0,Very Poor,0.09847260973396642,0,0
52631,757.3754060975552,Excellent,0.01874210725471875,0,0
8392,838.7368487736962,Excellent,0.0051744887462234134,0,0
36433,828.0271228309778,Excellent,0.006960414255186283,0,0
53075,832.9763706445023,Excellent,0.006135090809224374,0,0
78333,798.1829915180999,Excellent,0.011937142482367847,0,0
64704,818.193863181091,Excellent,0.008600182568485463,0,0
33989,726.876879500964,Good,0.023827960704747245,0,0
36826,803.5994595010028,Excellent,0.011033906639463407,0,0
28473,689.1895429470451,Fair,0.030112601047227176,0,0
38313,847.5911115518478,Excellent,0.0036979753561387197,0,0
14082,827.4009822697121,Excellent,0.007064827795415189,0,0
27456,850.0,Excellent,0.0029911142356075933,0,0
56476,815.2139755965126,Excellent,0.009097100723030657,0,0
6769,828.28558702367,Excellent,0.006917313451547466,0,0
83400,763.5883306564255,Excellent,0.017706056424445896,0,0
42987,845.913956798476,Excellent,0.003977653237024331,0,0
71942,818.1460422378622,Excellent,0.00860815706221499,0,0
63128,840.7852820376212,Excellent,0.004832897445099707,0,0
47958,750.9457517797083,Excellent,0.01981429936509326,0,0
12624,824.7822888085718,Excellent,0.007501514175385963,0,0
62571,817.6208061273387,Excellent,0.008695744043714723,0,0
32199,618.7518011538657,Poor,0.04185861215292752,0,0
62227,812.1070219491328,Excellent,0.009615208077383006,0,0
45444,628.3326086341275,Poor,0.04026094209423707,0,0
59817,813.5644616605897,Excellent,0.009372169294468484,0,0
46363,843.8932395166371,Excellent,0.004314622694444655,0,0
5991,462.2342873926139,Very Poor,0.06795905785254099,0,0
13443,703.7551424249436,Good,0.027683680288652437,0,0
27586,838.2932214324347,Excellent,0.005248466865688834,0,0
42046,716.5975388610135,Good,0.025542116301482,0,0
41383,602.1297104611384,Poor,0.04463046793515873,0,0
80534,810.3492095221708,Excellent,0.009908336218109872,0,0
30585,840.0452282485722,Excellent,0.00495630685323361,0,0
64650,810.9355569160084,Excellent,0.009810558480997898,0,0
64375,716.0137425958508,Good,0.02563946861913866,0,0
13268,827.8775356487638,Excellent,0.006985359017167937,0,0
14292,837.0704322874266,Excellent,0.005452375942151973,0,0
57464,801.4755475442622,Excellent,0.01138808456732283,0,0
31401,818.2535961997661,Excellent,0.008590221648630955,0,0
68506,784.5102181110079,Excellent,0.014217177932070172,0,0
60212,835.7806068901964,Excellent,0.00566746380633655,0,0
43394,802.5209698929777,Excellent,0.01121375270764715,0,0
3621,670.7064540553423,Fair,0.0331947919560023,0,0
25644,835.6462570320696,Excellent,0.005689867632544383,0,0
6508,838.6075133598763,Excellent,0.005196056376990886,0,0
75320,822.364090802011,Excellent,0.007904766464822582,0,0
74870,748.0519523302008,Good,0.020296861690435666,0,0
27887,850.0,Excellent,0.0029936010297500456,0,0
63330,821.2177625395625,Excellent,0.008095925127191875,0,0
17295,489.284142456706,Very Poor,0.06344829572556467,0,0
12307,315.09410283011835,Very Poor,0.09249576499230946,0,0
9910,300.0,Very Poor,0.11061636900179435,0,0
49341,829.4105038573822,Excellent,0.006729725302277012,0,0
71801,820.7794946436769,Excellent,0.008169009519753176,0,0
17358,300.0,Very Poor,0.10049577965323861,0,0
64337,786.361029819094,Excellent,0.013908541477744707,0,0
11414,300.0,Very Poor,0.20970446180860283,0,0
46402,780.2412025366176,Excellent,0.014929067652987533,0,0
56932,830.5754334649696,Excellent,0.006535464728900643,0,0
59108,505.1366763567495,Very Poor,0.06080476919414721,0,0
69849,806.9443685829073,Excellent,0.010476118467619835,0,0
19797,813.716882540444,Excellent,0.009346751992579885,0,0
75035,787.8815073744437,Excellent,0.01365499067108278,0,0
48397,652.9576718778717,Fair,0.03615453182360568,0,0
20022,837.7675922997329,Excellent,0.005336119386525245,0,0
15470,832.2596245512831,Excellent,0.006254613487785531,0,0
83946,758.3043861496902,Excellent,0.018587193003756653,0,0
68167,786.7294865442636,Excellent,0.013847098610957167,0,0
32123,815.5546960633371,Excellent,0.00904028308116173,0,0
71108,779.4779308649491,Excellent,0.015056348813681314,0,0
44122,832.1911796943224,Excellent,0.006266027170699277,0,0
75176,831.5635662626346,Excellent,0.006370686322895517,0,0
66904,812.5293668364635,Excellent,0.009544778963519763,0,0
17623,841.9403748165628,Excellent,0.004640277235192911,0,0
217,817.0817043154306,Excellent,0.008785643232822316,0,0
55270,814.6804571333564,Excellent,0.009186068847700634,0,0
60289,831.4084415570323,Excellent,0.006396554507598575,0,0
21934,634.904937836021,Poor,0.039164957898400236,0,0
66391,823.6476334341343,Excellent,0.007690726297892944,0,0
61758,809.9813501865382,Excellent,0.009969679465801757,0,0
64118,818.5792411698319,Excellent,0.00853591795663953,0,0
51479,822.2363331089987,Excellent,0.007926070999050388,0,0
47972,844.7804568886277,Excellent,0.004166672677319306,0,0
33338,828.0969970460552,Excellent,0.006948762216301899,0,0
49790,802.5526379685246,Excellent,0.01120847182331442,0,0
52185,841.2620483277113,Excellent,0.004753393162372051,0,0
14686,842.4669625364131,Excellent,0.0045524648629046505,0,0
62980,689.5466544018116,Fair,0.030053050087658132,0,0
38026,840.6485668591339,Excellent,0.00485569570586089,0,0
12931,300.0,Very Poor,0.2038800560772954,0,0
45420,837.7314191970584,Excellent,0.0053421515172398975,0,0
49889,810.1003980109249,Excellent,0.00994982736617793,0,0
31149,849.2938712685997,Excellent,0.003414027659433283,0,0
15604,833.1615666209022,Excellent,0.006104208019115734,0,0
75138,802.2791544294622,Excellent,0.011254077213340756,0,0
2859,844.4303804732135,Excellent,0.004225050492374358,0,0
30084,846.8454032897232,Excellent,0.003822327689213893,0,0
68030,831.8540238571322,Excellent,0.006322250384379456,0,0
52747,836.0085440230092,Excellent,0.005629453614282374,0,0
20561,835.5943663674377,Excellent,0.005698520782227099,0,0
54005,821.8925622480681,Excellent,0.007983397316554479,0,0
44965,395.3529239098491,Very Poor,0.07911201673841213,0,0
4638,834.6309331334203,Excellent,0.005859180354471709,0,0
19613,850.0,Excellent,0.002968839127923005,0,0
74205,813.7942253392202,Excellent,0.009333854512475544,0,0
64580,519.3971087086891,Very Poor,0.058426737296563135,0,0
83636,725.2159787515543,Good,0.024104928111018095,0,0
41934,850.0,Excellent,0.0023721711088592603,0,0
71036,839.0561774040929,Excellent,0.005121238350291925,0,0
16933,831.5272174596546,Excellent,0.006376747752927384,0,0
49467,829.3023796553696,Excellent,0.006747755807589976,0,0
59091,820.7794946436769,Excellent,0.008169009519753176,0,0
77689,781.516101409891,Excellent,0.014716468896370898,0,0
83765,850.0,Excellent,0.002977254075385928,0,0
10189,842.5381900078203,Excellent,0.004540587158581934,0,0
55085,833.1662647800812,Excellent,0.0061034245665448975,0,0
57150,671.9142357674664,Fair,0.03299338547926535,0,0
79788,850.0,Excellent,0.002651216900746689,0,0
5569,831.0899991322826,Excellent,0.00644965712222554,0,0
51499,825.06188879702,Excellent,0.007454888822473473,0,0
44850,848.133988971555,Excellent,0.003607446556682911,0,0
51638,850.0,Excellent,0.002202007193049511,0,0
24087,847.831692245847,Excellent,0.003657856757336551,0,0
15087,830.1256090638846,Excellent,0.006610476253635108,0,0
66947,850.0,Excellent,0.0022424061570503126,0,0
81785,810.356166546071,Excellent,0.009907176083245902,0,0
78886,693.2065872727887,Fair,0.029442729383810994,0,0
11310,751.04415186102,Excellent,0.019797890428371767,0,0
39410,847.4159109101878,Excellent,0.003727191350721675,0,0
20045,800.2372789816682,Excellent,0.011594574950429877,0,0
31331,825.3544144510743,Excellent,0.0074061080198277425,0,0
32897,771.2113072774556,Excellent,0.016434869050040546,0,0
70776,596.0516627947434,Very Poor,0.04564402705237288,0,1
29004,840.8058164311874,Excellent,0.0048294731840609895,0,0
739,813.4210984059415,Excellent,0.009396076170787603,0,0
57840,648.5896587379023,Poor,0.036882930116137184,0,0
63831,833.7634699213633,Excellent,0.006003836220250693,0,0
29680,842.5365783277018,Excellent,0.004540855918086265,0,0
46061,796.8185852560608,Excellent,0.012164667253869693,0,0
72053,847.3403949685322,Excellent,0.003739784188975182,0,0
62051,300.0,Very Poor,0.20740791071079084,0,0
3948,300.0,Very Poor,0.18501520350510633,0,1
73232,690.0864948734286,Fair,0.029963027721615534,0,0
69677,300.0,Very Poor,0.10314399872754555,0,0
72099,719.9864337601782,Good,0.024976993171349313,0,0
53687,841.08387736744,Excellent,0.004783104479412933,0,0
25046,838.1365622262971,Excellent,0.005274590939633541,0,0
31183,835.3478360778613,Excellent,0.005739631519816592,0,0
64858,579.4678995838171,Very Poor,0.048409491445337086,0,0
79876,734.8654281864873,Good,0.022495811501922154,0,0
5847,828.7475285960891,Excellent,0.0068402812994414215,0,0
53387,812.1710671096823,Excellent,0.0096045280761801,0,0
81255,743.2187391198003,Good,0.0211028355135641,0,0
1265,638.9384534009291,Poor,0.03849233953480282,0,0
39196,836.5720337650657,Excellent,0.005535487558590552,0,0
62891,839.1938817126716,Excellent,0.005098275144818677,0,0
29087,300.0,Very Poor,0.1774545741055014,0,0
59316,817.7007608693804,Excellent,0.008682411002875177,0,0
55395,830.1059826673562,Excellent,0.006613749099494696,0,0
73190,849.6911617325396,Excellent,0.003347776554800631,0,0
58544,793.0393089606117,Excellent,0.012794889350827282,0,0
9790,832.7769825467645,Excellent,0.006168340239866947,0,0
55354,680.7282633533255,Fair,0.031523581603192276,0,0
1875,843.4746801110084,Excellent,0.004384420551413792,0,0
77997,846.5615336651052,Excellent,0.0038696650353361416,0,0
41768,849.9389829658893,Excellent,0.003306450542849521,0,0
81162,848.9248551750926,Excellent,0.0034755638050019766,0,0
67194,635.0864158798472,Poor,0.03913469510087214,0,0
56429,826.117314164197,Excellent,0.007278888885955073,0,0
45527,846.2686598968024,Excellent,0.003918503888591183,0,0
61739,300.0,Very Poor,0.1036387530714788,0,0
46275,842.33801642115,Excellent,0.004573967575276742,0,0
13796,640.0762669436112,Poor,0.038302600764531014,0,0
61799,660.1357834505777,Fair,0.03495752896541462,0,1
68204,836.2519268123257,Excellent,0.005588867745492871,0,0
9352,806.6750509624293,Excellent,0.010521029160106022,0,0
52728,830.8188442058431,Excellent,0.006494874198983559,0,0
44797,692.129616584541,Fair,0.029622322160959,0,0
72607,726.8053378670054,Good,0.02383989079798428,0,0
18945,831.6883257968424,Excellent,0.006349881753682483,0,0
54865,823.1299020537845,Excellent,0.007777061810482398,0,0
20790,830.9531849129825,Excellent,0.006472471898770143,0,0
39808,819.9344210433626,Excellent,0.00830993175322813,0,0
82349,835.040251948754,Excellent,0.005790923433845299,0,0
65545,825.6667026695255,Excellent,0.007354031664329594,0,0
84857,799.5522030881398,Excellent,0.011708816390441678,0,0
81874,829.1031508092391,Excellent,0.006780978681856675,0,0
35968,830.7083871666423,Excellent,0.006513293722042165,0,0
55566,823.9235172439173,Excellent,0.007644720645083833,0,0
40508,844.750816671657,Excellent,0.004171615401331309,0,0
35163,835.3681038218991,Excellent,0.005736251724546396,0,0
58239,833.2485673784589,Excellent,0.00608970000340641,0,0
47230,389.81809217552166,Very Poor,0.08003499060674657,0,0
46413,830.256596660798,Excellent,0.006588633109194576,0,0
16601,821.9859434724074,Excellent,0.007967825311117761,0,0
43080,840.9123704540523,Excellent,0.0048117045176604804,0,0
21341,843.6862790373006,Excellent,0.004349134875369832,0,0
18463,810.2412676108958,Excellent,0.009926336325102666,0,0
45338,831.8306387612912,Excellent,0.00632615002097291,0,0
62704,833.4294806599032,Excellent,0.006059531384156054,0,0
57996,825.1499367322602,Excellent,0.0074402061821894775,0,0
30145,843.5171385852948,Excellent,0.00437734028879033,0,0
52927,807.9672397400772,Excellent,0.010305547184867803,0,0
1086,805.6583971676729,Excellent,0.010690563651982895,0,0
34119,742.0408925472381,Good,0.02129925008577952,0,0
4319,783.9067992028087,Excellent,0.014317802469664088,0,0
525,300.0,Very Poor,0.10399987128445211,0,0
1914,300.0,Very Poor,0.2821950162536355,0,0
68121,834.2561144210622,Excellent,0.005921684129378486,0,0
67035,762.4276365422232,Excellent,0.017899610698172773,0,0
7541,763.4964624635073,Excellent,0.017721376120773544,0,0
84816,796.3877992304756,Excellent,0.012236503989572566,0,0
32638,843.3289867445346,Excellent,0.004408715991004296,0,0
50231,847.0645009716544,Excellent,0.003785791540557202,0,0
38973,836.5531005081366,Excellent,0.005538644818327947,0,0
81694,836.4040945461496,Excellent,0.005563492657565246,0,0
38688,832.5996976376233,Excellent,0.0061979038013700955,0,0
39944,823.7718489807565,Excellent,0.007670012442607659,0,0
17342,848.1617573074863,Excellent,0.003602815982591082,0,0
37837,766.6269994153149,Excellent,0.017199336077089213,0,0
48046,814.2859294497681,Excellent,0.009251859238405411,0,0
20306,806.8183992668365,Excellent,0.010497124776849465,0,0
45446,806.9956744304129,Excellent,0.010467562840490864,0,0
22571,300.0,Very Poor,0.11746465505474414,0,0
63149,846.7716214905663,Excellent,0.003834631346461167,0,0
17430,830.4924225160238,Excellent,0.006549307414702165,0,0
50362,790.5798032330919,Excellent,0.013205030006312908,0,1
30505,834.8010857794428,Excellent,0.005830806150260091,0,0
37376,777.9233632512893,Excellent,0.015315584388101428,0,0
84332,642.0500932605785,Poor,0.03797345072011456,0,0
63181,833.9535583045695,Excellent,0.0059721375853517954,0,0
49961,828.8078683669733,Excellent,0.006830219199196888,0,0
67825,778.5977012248434,Excellent,0.015203133575160574,0,0
27037,848.4389053695287,Excellent,0.0035565995064264612,0,0
2634,831.8241359742294,Excellent,0.006327234408505803,0,0
36498,300.0,Very Poor,0.10699828022321756,0,1
64939,823.6909844533631,Excellent,0.007683497196840826,0,0
34246,541.3194726039258,Very Poor,0.05477102200499783,0,0
24836,850.0,Excellent,0.0029772278120890534,0,0
59337,801.920575614172,Excellent,0.011313872866061062,0,0
59136,725.6501553055372,Good,0.024032525979787202,0,0
19995,829.0534245040467,Excellent,0.00678927090869651,0,0
7956,838.6893103915659,Excellent,0.00518241612081316,0,0
54992,734.3082548656498,Good,0.02258872424795499,0,0
27017,763.2580164480785,Excellent,0.017761138746235926,0,0
43404,784.565872370344,Excellent,0.014207897175311086,0,0
12574,839.2919404986669,Excellent,0.00508192312159945,0,0
10157,830.8675427344041,Excellent,0.006486753361450348,0,0
49277,850.0,Excellent,0.002970506226266493,0,0
566,848.5349684393025,Excellent,0.003540580283554097,0,0
31329,833.9523367199151,Excellent,0.005972341293570579,0,0
59750,826.9721628104336,Excellent,0.007136336591733729,0,0
63888,831.115856482872,Excellent,0.0064453452189836904,0,0
24610,843.0985010079722,Excellent,0.004447151181463934,0,0
64778,427.8231407014544,Very Poor,0.07369736945800165,0,0
53303,802.4541804497643,Excellent,0.01122489033815258,0,0
23716,850.0,Excellent,0.0032630327287771405,0,0
37604,833.4314258365429,Excellent,0.006059207011655874,0,0
28270,841.6158974208561,Excellent,0.0046943862255792255,0,0
3874,833.9652191965581,Excellent,0.005970193045914356,0,0
10537,834.1182343606852,Excellent,0.0059446766427557465,0,0
3826,824.2577298154854,Excellent,0.007588988242576799,0,0
82920,840.1944717083595,Excellent,0.00493141940949269,0,0
991,796.9904145075168,Excellent,0.012136013463380328,0,0
70612,829.5217369645737,Excellent,0.006711176364177467,0,0
43337,850.0,Excellent,0.0029336897646332462,0,0
38755,844.0606771486728,Excellent,0.00428670123876855,0,0
32266,837.4258552099307,Excellent,0.005393106557747069,0,0
72002,842.9063988211724,Excellent,0.004479185632911935,0,0
51159,794.1218975758269,Excellent,0.012614359743070134,0,0
41142,832.0672602159739,Excellent,0.006286691654424044,0,0
8866,811.597868018897,Excellent,0.009700113237128492,0,0
11533,793.7364811484294,Excellent,0.012678630764844536,0,0
50441,827.228889526049,Excellent,0.007093525525166557,0,1
5756,835.2571604698518,Excellent,0.005754752343846165,0,0
58112,815.1609060539554,Excellent,0.009105950459271225,0,0
83774,477.5544914209291,Very Poor,0.06540430123943772,0,0
17883,312.9304961263192,Very Poor,0.09285656231096588,0,0
12327,769.1154762474061,Excellent,0.016784364277001602,0,0
16150,823.9235172439173,Excellent,0.007644720645083833,0,0
53873,813.7229451982612,Excellent,0.009345740999833133,0,0
16073,837.1810854322523,Excellent,0.00543392371703919,0,0
1419,300.0,Very Poor,0.10411364833193351,0,0
80803,850.0,Excellent,0.002783009368627111,0,0
13051,822.9031686268795,Excellent,0.007814871275730141,0,0
47588,841.4317631432659,Excellent,0.004725091969608673,0,0
36635,850.0,Excellent,0.0028058413738893478,0,0
69675,804.3575553014964,Excellent,0.01090748859332661,0,0
52297,812.8989346274124,Excellent,0.009483150818348095,0,0
32183,824.831956158184,Excellent,0.00749323177982239,0,0
29799,776.8876223018932,Excellent,0.015488301803289965,0,0
43109,831.3968957028918,Excellent,0.006398479863629414,0,0
18160,839.8821218903009,Excellent,0.00498350603717806,0,0
59098,824.4508145438167,Excellent,0.007556789945107529,0,0
43057,763.7613505698474,Excellent,0.017677204082323282,0,0
32449,300.0,Very Poor,0.21781299054642703,0,0
25298,816.7851359214764,Excellent,0.008835098192057288,0,0
66281,843.1398252568391,Excellent,0.004440260059264841,0,0
64508,841.5358605682454,Excellent,0.004707732958959605,0,0
42442,652.8225350953561,Fair,0.03617706687523863,0,1
290,850.0,Excellent,0.0029631428170285978,0,0
29110,808.69626782109,Excellent,0.010183976394579172,0,0
80588,842.83639901249,Excellent,0.004490858615452943,0,0
77291,831.3754875345621,Excellent,0.006402049833031495,0,0
79968,776.847928401242,Excellent,0.015494921052942314,0,0
82354,829.2824180210193,Excellent,0.0067510845568201,0,0
4892,841.9641499740388,Excellent,0.004636312552955183,0,0
21381,300.0,Very Poor,0.11414716539374622,0,0
76329,817.2857583492553,Excellent,0.008751615723046292,0,0
53384,830.374044722357,Excellent,0.006569047781779245,0,0
899,814.2987240256397,Excellent,0.009249725648848803,0,0
60614,810.2213062117518,Excellent,0.00992966503511042,0,0
334,850.0,Excellent,0.003181422843754324,0,0
12389,300.0,Very Poor,0.1924146218443283,0,0
14917,834.8468075381797,Excellent,0.0058231817109719464,0,0
34511,808.7142209925693,Excellent,0.010180982571293398,0,0
52987,838.3760189093286,Excellent,0.005234659777920804,0,0
57788,778.697954238133,Excellent,0.015186415648414168,0,0
70020,835.0419889898375,Excellent,0.005790633769478736,0,0
16088,827.5306496739342,Excellent,0.0070432048028082886,0,0
21243,834.4468875693655,Excellent,0.005889871304867182,0,0
61954,829.7749963458621,Excellent,0.00666894350109152,0,0
83568,830.9667151750292,Excellent,0.00647021562813712,0,0
59320,748.255277074289,Good,0.02026295579508292,0,0
73195,850.0,Excellent,0.0022116182710037015,0,0
31700,836.5542199401199,Excellent,0.005538458144817808,0,0
67028,817.6320661890059,Excellent,0.00869386634567919,0,0
27642,300.0,Very Poor,0.24239541024954445,0,0
12315,838.8932072730162,Excellent,0.005148414817350533,0,0
36143,841.587229649118,Excellent,0.004699166787201988,0,0
2636,832.8360587482113,Excellent,0.006158488849112347,0,0
40837,833.6236000466553,Excellent,0.006027160549791193,0,0
75536,812.4326136815705,Excellent,0.00956091326315732,0,0
19425,329.52719957085765,Very Poor,0.09008894003894637,0,0
58795,817.6034310265592,Excellent,0.008698641469462965,0,0
59931,843.5556240637233,Excellent,0.004370922552424563,0,0
58089,829.4461120352987,Excellent,0.006723787376917504,0,0
76253,838.1807132332431,Excellent,0.005267228434750322,0,0
40898,849.4661443319824,Excellent,0.0033852998600434475,0,0
2439,794.7693419907627,Excellent,0.012506393628675264,0,0
25309,820.6246510213963,Excellent,0.00819483083174663,0,0
50425,785.9754762468078,Excellent,0.013972835369437222,0,0
83856,566.9961751815425,Very Poor,0.05048924314672591,0,0
78520,696.4184225549745,Fair,0.028907132246057673,0,0
17614,774.7986297404416,Excellent,0.015836656665355008,0,0
10790,824.5653362580827,Excellent,0.007537692607609663,0,0
73037,815.3415959181168,Excellent,0.009075819096494716,0,0
35665,391.5243202776024,Very Poor,0.07975046453129764,0,0
3715,837.3525058774135,Excellent,0.00540533809800388,0,0
15223,838.6484608747819,Excellent,0.005189228077948535,0,0
16,708.2029975137174,Good,0.026941967764382655,0,0
65797,841.5852614834695,Excellent,0.004699494993288344,0,0
29496,300.0,Very Poor,0.1434852828683875,0,0
